รหัสเขต,ชื่อเขต,รหัสโรงเรียน,ชื่อโรงเรียน,อ.1 ชาย,อ.1 หญิง,รวมอ.1,อ.1 ห้อง,อ.2 ชาย,อ.2 หญิง,รวมอ.2,อ.2 ห้อง,อ.3 ชาย,อ.3 หญิง,รวมอ.3,อ.3 ห้อง,รวมก่อนประถม ชาย,รวมก่อนประถม หญิง,รวมก่อนประถม,รวมห้องก่อนประถม,ป.1 ชาย,ป.1 หญิง,รวมป.1,ป.1 ห้อง,ป.2 ชาย,ป.2 หญิง,รวมป.2,ป.2 ห้อง,ป.3 ชาย,ป.3 หญิง,รวมป.3,ป.3 ห้อง,ป.4 ชาย,ป.4 หญิง,รวมป.4,ป.4 ห้อง,ป.5 ชาย,ป.5 หญิง,รวมป.5,ป.5 ห้อง,ป.6 ชาย,ป.6 หญิง,รวมป.6,ป.6 ห้อง,รวมประถม ชาย,รวมประถม หญิง,รวมประถม,รวมห้องประถม,ม.1 ชาย,ม.1 หญิง,รวมม.1,ม.1 ห้อง,ม.2 ชาย,ม.2 หญิง,รวมม.2,ม.2 ห้อง,ม.3 ชาย,ม.3 หญิง,รวมม.3,ม.3 ห้อง,รวมม.ต้น ชาย,รวมม.ต้น หญิง,รวมม.ต้น,รวมห้องม.ต้น,ม.4 ชาย,ม.4 หญิง,รวมม.4,ม.4 ห้อง,ม.5 ชาย,ม.5 หญิง,รวมม.5,ม.5 ห้อง,ม.6 ชาย,ม.6 หญิง,รวมม.6,ม.6 ห้อง,ปวช.1 ชาย,ปวช.1 หญิง,รวมปวช.1,ปวช.1 ห้อง,ปวช.2 ชาย,ปวช.2 หญิง,รวมปวช.2,ปวช.2 ห้อง,ปวช.3 ชาย,ปวช.3 หญิง,รวมปวช.3,ปวช.3 ห้อง,รวมม.ปลายและเทียบเท่า ชาย,รวมม.ปลายและเทียบเท่า หญิง,รวมม.ปลายและเทียบเท่า,รวมห้องม.ปลายและเทียบเท่า,รวมทั้งหมด ชาย,รวมทั้งหมด หญิง,รวมทั้งหมด,รวมห้องทั้งหมด
57030000,สพป.เชียงราย เขต 3,57030086,บ้านศรีดอนมูล,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,14,1,12,6,18,1,5,9,14,1,10,11,21,1,6,3,9,1,10,7,17,1,46,47,93,6,13,11,24,1,11,2,13,1,7,10,17,1,31,23,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,70,147,9
57030000,สพป.เชียงราย เขต 3,57030088,บ้านดอยสะโง๊ะ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,1,10,9,19,1,4,2,6,1,1,2,3,1,3,4,7,1,2,3,5,1,24,26,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,50,6
57030000,สพป.เชียงราย เขต 3,57030090,บ้านป่าแดง,0,0,0,0,20,10,30,1,19,15,34,1,39,25,64,2,13,16,29,1,18,24,42,2,15,18,33,1,13,17,30,1,25,15,40,2,15,19,34,1,99,109,208,8,16,23,39,2,21,32,53,2,11,15,26,1,48,70,118,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,204,390,15
57030000,สพป.เชียงราย เขต 3,57030091,บ้านศรีป่าแดง,0,0,0,0,5,1,6,1,10,7,17,1,15,8,23,2,12,15,27,1,13,13,26,1,12,15,27,1,4,4,8,1,5,6,11,1,9,6,15,1,55,59,114,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,67,137,8
57030000,สพป.เชียงราย เขต 3,57030092,บ้านม่วงคำ,0,0,0,0,5,9,14,1,7,4,11,1,12,13,25,2,5,10,15,1,5,6,11,1,4,9,13,1,2,6,8,1,4,9,13,1,10,5,15,1,30,45,75,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,58,100,8
57030000,สพป.เชียงราย เขต 3,57030093,บ้านปางห้า,0,0,0,0,4,4,8,1,8,7,15,1,12,11,23,2,17,24,41,1,11,19,30,1,5,9,14,1,8,9,17,1,6,8,14,1,12,6,18,1,59,75,134,6,7,13,20,1,8,10,18,1,7,4,11,1,22,27,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,113,206,11
57030000,สพป.เชียงราย เขต 3,57030094,บ้านสันนา,0,0,0,0,7,4,11,1,3,4,7,1,10,8,18,2,13,9,22,1,7,4,11,1,9,10,19,1,5,3,8,1,6,4,10,1,1,4,5,1,41,34,75,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,42,93,8
57030000,สพป.เชียงราย เขต 3,57030095,บ้านสันบุญเรือง,0,0,0,0,7,5,12,1,5,8,13,1,12,13,25,2,9,10,19,1,15,9,24,1,6,5,11,1,2,6,8,1,10,2,12,1,3,4,7,1,45,36,81,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,49,106,8
57030000,สพป.เชียงราย เขต 3,57030096,บ้านสันหลวง,0,0,0,0,3,6,9,1,5,8,13,1,8,14,22,2,11,16,27,1,16,7,23,1,7,8,15,1,11,6,17,1,4,5,9,1,4,5,9,1,53,47,100,6,7,6,13,1,7,3,10,1,5,11,16,1,19,20,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,81,161,11
57030000,สพป.เชียงราย เขต 3,57030097,บ้านเหมืองแดงน้อย,0,0,0,0,8,6,14,1,3,6,9,1,11,12,23,2,18,9,27,1,9,11,20,1,8,6,14,1,9,3,12,1,1,2,3,1,3,1,4,1,48,32,80,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,44,103,8
57030000,สพป.เชียงราย เขต 3,57030100,บ้านด้ายเทพกาญจนาอุปถัมภ์,0,0,0,0,4,9,13,1,10,7,17,1,14,16,30,2,11,9,20,1,14,15,29,1,9,18,27,1,7,5,12,1,15,8,23,1,8,7,15,1,64,62,126,6,41,46,87,3,37,37,74,3,23,36,59,2,101,119,220,8,21,27,48,3,27,22,49,3,26,21,47,3,0,0,0,0,0,0,0,0,0,0,0,0,74,70,144,9,253,267,520,25
57030000,สพป.เชียงราย เขต 3,57030101,บ้านถ้ำ,0,0,0,0,13,12,25,1,7,18,25,1,20,30,50,2,19,14,33,2,11,22,33,1,14,14,28,1,24,17,41,2,19,15,34,1,16,13,29,1,103,95,198,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,125,248,10
57030000,สพป.เชียงราย เขต 3,57030102,บ้านโป่ง,0,0,0,0,5,4,9,1,10,11,21,1,15,15,30,2,6,15,21,1,11,12,23,1,6,13,19,1,8,8,16,1,7,8,15,1,9,7,16,1,47,63,110,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,78,140,8
57030000,สพป.เชียงราย เขต 3,57030103,บ้านถ้ำ ตชด.,0,0,0,0,12,11,23,1,6,5,11,1,18,16,34,2,25,8,33,1,16,8,24,1,14,12,26,1,11,8,19,1,8,6,14,1,11,5,16,1,85,47,132,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,63,166,8
57030000,สพป.เชียงราย เขต 3,57030104,บ้านถ้ำปลา,0,0,0,0,8,8,16,1,5,5,10,1,13,13,26,2,12,19,31,1,12,16,28,1,1,3,4,1,10,3,13,1,14,11,25,1,8,15,23,1,57,67,124,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,80,150,8
57030000,สพป.เชียงราย เขต 3,57030105,บ้านผาฮี้,0,0,0,0,12,13,25,1,16,10,26,1,28,23,51,2,15,17,32,1,18,9,27,1,16,9,25,1,10,7,17,1,13,9,22,1,12,6,18,1,84,57,141,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,80,192,8
57030000,สพป.เชียงราย เขต 3,57030106,บ้านน้ำจำ,0,0,0,0,35,24,59,2,31,29,60,2,66,53,119,4,37,40,77,3,30,40,70,2,33,45,78,3,15,29,44,2,19,20,39,1,20,16,36,1,154,190,344,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,243,463,16
57030000,สพป.เชียงราย เขต 3,57030107,บ้านจ้อง,0,0,0,0,12,24,36,2,17,22,39,2,29,46,75,4,37,28,65,2,25,28,53,2,16,27,43,2,20,20,40,2,15,20,35,2,20,25,45,2,133,148,281,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,194,356,16
57030000,สพป.เชียงราย เขต 3,57030109,บ้านป่าแฝ-หนองอ้อ-สันทรายมูล,0,0,0,0,22,10,32,1,19,15,34,1,41,25,66,2,21,26,47,2,12,23,35,1,8,9,17,1,11,12,23,1,13,11,24,1,15,10,25,1,80,91,171,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,116,237,9
57030000,สพป.เชียงราย เขต 3,57030110,บ้านสันทราย(ราษฎร์สามัคคี),0,0,0,0,14,15,29,2,17,28,45,2,31,43,74,4,31,37,68,2,31,21,52,2,40,27,67,2,19,14,33,2,18,15,33,2,26,31,57,2,165,145,310,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,188,384,16
57030000,สพป.เชียงราย เขต 3,57030112,ชุมชนบ้านไม้ลุงขน มิตรภาพที่ 169,8,11,19,1,14,17,31,1,22,21,43,2,44,49,93,4,32,29,61,2,42,41,83,3,28,30,58,2,25,19,44,2,25,20,45,2,13,20,33,1,165,159,324,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,208,417,16
57030000,สพป.เชียงราย เขต 3,57030113,บ้านสันทราย,0,0,0,0,30,31,61,2,42,31,73,3,72,62,134,5,46,57,103,3,24,42,66,2,34,38,72,2,34,38,72,2,39,29,68,2,32,35,67,2,209,239,448,13,46,33,79,2,34,26,60,2,37,33,70,2,117,92,209,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,393,791,24
57030000,สพป.เชียงราย เขต 3,57030114,บ้านสันมะนะ,3,7,10,1,15,10,25,1,8,10,18,1,26,27,53,3,25,29,54,2,18,21,39,2,23,13,36,2,7,9,16,1,17,11,28,1,8,13,21,1,98,96,194,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,123,247,12
57030000,สพป.เชียงราย เขต 3,57030115,บ้านป่ายาง,0,0,0,0,5,15,20,1,21,23,44,2,26,38,64,3,46,56,102,3,53,56,109,3,41,39,80,3,37,24,61,3,45,41,86,3,42,39,81,3,264,255,519,18,49,38,87,3,47,39,86,3,42,28,70,2,138,105,243,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,398,826,29
57030000,สพป.เชียงราย เขต 3,57030116,บ้านเหมืองแดง,0,0,0,0,21,16,37,2,29,32,61,2,50,48,98,4,62,71,133,3,68,66,134,3,44,53,97,3,23,26,49,2,25,19,44,2,23,24,47,2,245,259,504,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,307,602,19
57030000,สพป.เชียงราย เขต 3,57030117,เจ้าพ่อหลวงอุปถัมภ์ ๕,0,0,0,0,18,9,27,1,9,2,11,1,27,11,38,2,19,20,39,1,16,16,32,1,15,10,25,1,8,6,14,1,5,4,9,1,4,6,10,1,67,62,129,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,73,167,8
57030000,สพป.เชียงราย เขต 3,57030118,บ้านเวียงพาน,21,15,36,1,28,24,52,2,46,32,78,2,95,71,166,5,73,61,134,4,77,70,147,4,70,68,138,4,48,34,82,3,63,36,99,3,54,64,118,3,385,333,718,21,85,73,158,4,79,63,142,4,65,58,123,4,229,194,423,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,598,1307,38
57030000,สพป.เชียงราย เขต 3,57030119,บ้านป่าเหมือด,0,0,0,0,21,12,33,2,20,24,44,2,41,36,77,4,42,54,96,3,38,50,88,3,41,48,89,3,32,29,61,2,24,35,59,2,30,35,65,2,207,251,458,15,54,46,100,3,40,41,81,3,23,26,49,2,117,113,230,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,400,765,27
57030000,สพป.เชียงราย เขต 3,57030120,อนุบาลแม่สาย(สายศิลปศาสตร์),85,72,157,5,71,72,143,5,96,72,168,5,252,216,468,15,110,104,214,7,90,116,206,7,104,101,205,7,99,108,207,7,93,98,191,6,106,89,195,6,602,616,1218,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854,832,1686,55
57030000,สพป.เชียงราย เขต 3,57030121,บ้านสันถนน,0,0,0,0,9,8,17,1,8,10,18,1,17,18,35,2,14,27,41,2,16,19,35,1,6,19,25,1,16,9,25,1,19,8,27,1,8,10,18,1,79,92,171,7,12,9,21,1,15,5,20,1,11,14,25,1,38,28,66,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,138,272,12
57030000,สพป.เชียงราย เขต 3,57030124,บ้านสันโค้ง,0,0,0,0,8,7,15,1,9,9,18,1,17,16,33,2,15,17,32,1,17,6,23,1,14,9,23,1,8,4,12,1,6,7,13,1,6,2,8,1,66,45,111,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,61,144,8
57030000,สพป.เชียงราย เขต 3,57030125,บ้านห้วยไคร้,0,0,0,0,6,2,8,1,7,4,11,1,13,6,19,2,21,19,40,2,18,28,46,2,28,32,60,2,24,19,43,2,26,15,41,2,34,19,53,2,151,132,283,12,75,55,130,4,32,50,82,3,33,42,75,2,140,147,287,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,285,589,23
57030000,สพป.เชียงราย เขต 3,57030127,บ้านฮ่องแฮ่,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,21,1,18,5,23,1,7,6,13,1,8,3,11,1,9,2,11,1,3,1,4,1,53,30,83,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,30,83,6
57030000,สพป.เชียงราย เขต 3,57030128,บ้านเทอดไทย,0,0,0,0,31,49,80,3,46,44,90,3,77,93,170,6,75,69,144,4,76,69,145,4,63,75,138,4,65,77,142,4,66,75,141,4,74,57,131,4,419,422,841,24,124,119,243,6,88,110,198,5,86,80,166,5,298,309,607,16,50,70,120,6,58,72,130,6,25,68,93,5,0,0,0,0,0,0,0,0,0,0,0,0,133,210,343,17,927,1034,1961,63
57030000,สพป.เชียงราย เขต 3,57030129,บ้านพญาไพร,0,0,0,0,26,23,49,2,31,28,59,2,57,51,108,4,36,36,72,3,21,36,57,2,24,24,48,2,28,28,56,2,23,23,46,2,24,29,53,2,156,176,332,13,18,19,37,1,24,18,42,2,15,28,43,2,57,65,122,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,292,562,22
57030000,สพป.เชียงราย เขต 3,57030130,บ้านแม่หม้อ,0,0,0,0,0,0,0,0,26,24,50,2,26,24,50,2,20,28,48,2,20,28,48,2,26,27,53,2,20,27,47,2,21,13,34,1,20,15,35,1,127,138,265,10,14,13,27,1,13,17,30,1,13,11,24,1,40,41,81,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,203,396,15
57030000,สพป.เชียงราย เขต 3,57030131,พญาไพรไตรมิตร,0,0,0,0,18,24,42,1,16,26,42,1,34,50,84,2,34,26,60,2,23,18,41,2,22,24,46,2,12,17,29,1,16,4,20,1,5,12,17,1,112,101,213,9,10,6,16,1,12,8,20,1,10,11,21,1,32,25,57,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,176,354,14
57030000,สพป.เชียงราย เขต 3,57030132,บ้านจะตี,0,0,0,0,4,0,4,2,18,22,40,2,22,22,44,4,17,24,41,1,19,20,39,1,11,15,26,1,16,6,22,1,17,6,23,1,12,13,25,1,92,84,176,6,9,13,22,1,15,4,19,1,15,10,25,1,39,27,66,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,133,286,13
57030000,สพป.เชียงราย เขต 3,57030133,รัฐราษฎร์วิทยา,0,0,0,0,24,27,51,2,32,28,60,2,56,55,111,4,42,42,84,2,31,40,71,2,29,32,61,2,25,18,43,2,25,19,44,2,16,25,41,2,168,176,344,12,17,13,30,1,17,20,37,1,18,21,39,1,52,54,106,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,285,561,19
57030000,สพป.เชียงราย เขต 3,57030134,สามัคคีพัฒนา,0,0,0,0,41,65,106,4,59,41,100,3,100,106,206,7,61,58,119,4,54,50,104,4,55,63,118,5,38,42,80,3,36,30,66,3,28,33,61,2,272,276,548,21,26,24,50,2,25,29,54,2,16,15,31,1,67,68,135,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,450,889,33
57030000,สพป.เชียงราย เขต 3,57030135,บ้านปางมะหัน,0,0,0,0,6,16,22,1,14,8,22,1,20,24,44,2,12,9,21,1,13,14,27,1,13,8,21,1,13,7,20,1,9,10,19,1,11,6,17,1,71,54,125,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,78,169,8
57030000,สพป.เชียงราย เขต 3,57030136,บ้านห้วยอื้น,0,0,0,0,24,18,42,2,18,16,34,1,42,34,76,3,24,28,52,2,23,14,37,1,14,17,31,1,17,8,25,1,17,8,25,1,17,16,33,1,112,91,203,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,125,279,10
57030000,สพป.เชียงราย เขต 3,57030139,บ้านผาจี,0,0,0,0,0,0,0,0,18,17,35,1,18,17,35,1,18,16,34,1,20,16,36,1,17,17,34,1,17,10,27,1,16,13,29,1,11,7,18,1,99,79,178,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,96,213,7
57030000,สพป.เชียงราย เขต 3,57030141,บ้านขาแหย่งพัฒนา,3,4,7,1,5,7,12,1,10,5,15,1,18,16,34,3,8,13,21,1,5,5,10,1,6,11,17,1,9,5,14,1,8,8,16,1,11,12,23,1,47,54,101,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,70,135,9
57030000,สพป.เชียงราย เขต 3,57030142,บ้านป่าซางนาเงิน,0,0,0,0,5,3,8,1,5,5,10,1,10,8,18,2,5,7,12,1,10,9,19,1,6,1,7,1,3,6,9,1,3,8,11,1,5,2,7,1,32,33,65,6,4,5,9,1,8,3,11,1,10,7,17,1,22,15,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,56,120,11
57030000,สพป.เชียงราย เขต 3,57030143,บ้านห้วยไร่สามัคคี,5,3,8,1,5,6,11,1,3,9,12,1,13,18,31,3,8,9,17,1,4,11,15,1,11,12,23,1,10,18,28,1,12,6,18,1,12,12,24,1,57,68,125,6,30,18,48,2,13,26,39,2,18,15,33,2,61,59,120,6,18,20,38,2,21,21,42,2,12,15,27,2,0,0,0,0,0,0,0,0,0,0,0,0,51,56,107,6,182,201,383,21
57030000,สพป.เชียงราย เขต 3,57030144,อนุบาลแม่ฟ้าหลวง,0,0,0,0,1,2,3,1,3,3,6,1,4,5,9,2,3,1,4,1,11,5,16,1,4,4,8,1,10,5,15,1,8,5,13,1,4,8,12,1,40,28,68,6,2,4,6,1,10,4,14,1,9,4,13,1,21,12,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,45,110,11
57030000,สพป.เชียงราย เขต 3,57030145,บ้านสันติคีรี,42,46,88,3,30,52,82,3,48,41,89,3,120,139,259,9,54,67,121,4,63,55,118,4,48,63,111,4,56,57,113,4,51,53,104,4,69,50,119,4,341,345,686,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,484,945,33
57030000,สพป.เชียงราย เขต 3,57030146,บ้านใหม่สันติ,5,6,11,1,5,5,10,1,7,6,13,1,17,17,34,3,10,5,15,1,4,5,9,1,6,2,8,1,6,4,10,1,9,4,13,1,7,3,10,1,42,23,65,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,40,99,9
57030000,สพป.เชียงราย เขต 3,57030147,บ้านกลาง,8,7,15,1,15,13,28,1,14,18,32,1,37,38,75,3,25,22,47,2,22,20,42,2,19,22,41,2,13,15,28,1,18,12,30,1,16,15,31,1,113,106,219,9,24,17,41,2,17,9,26,1,20,12,32,1,61,38,99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,182,393,16
57030000,สพป.เชียงราย เขต 3,57030148,บ้านพนาสวรรค์,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,32,1,12,13,25,1,11,15,26,1,5,9,14,1,11,9,20,1,8,5,13,1,64,66,130,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,66,130,6
57030000,สพป.เชียงราย เขต 3,57030149,ราษฎร์พัฒนา,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,14,1,7,4,11,1,3,4,7,1,8,7,15,1,2,4,6,1,11,4,15,1,39,29,68,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,29,68,6
57030000,สพป.เชียงราย เขต 3,57030150,บ้านแม่เต๋อ,0,0,0,0,4,10,14,1,2,6,8,1,6,16,22,2,5,8,13,1,4,3,7,1,3,5,8,1,2,3,5,1,2,5,7,1,2,4,6,1,18,28,46,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,44,68,8
57030000,สพป.เชียงราย เขต 3,57030151,บ้านมนตรีวิทยา,0,0,0,0,14,14,28,1,15,12,27,1,29,26,55,2,23,24,47,2,13,12,25,1,10,11,21,1,9,11,20,1,13,11,24,1,7,12,19,1,75,81,156,7,15,9,24,1,9,10,19,1,7,6,13,1,31,25,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,132,267,12
57030000,สพป.เชียงราย เขต 3,57030152,ชุมชนศึกษา(บ้านแม่สะแลป),0,0,0,0,9,17,26,1,7,12,19,1,16,29,45,2,16,8,24,1,2,6,8,1,7,10,17,1,6,9,15,1,9,7,16,1,11,7,18,1,51,47,98,6,8,3,11,1,4,0,4,1,7,5,12,1,19,8,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,84,170,11
57030000,สพป.เชียงราย เขต 3,57030153,บ้านผาเดื่อ,0,0,0,0,2,3,5,1,3,2,5,1,5,5,10,2,4,5,9,1,9,4,13,1,9,4,13,1,4,2,6,1,4,4,8,1,2,4,6,1,32,23,55,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,28,65,8
57030000,สพป.เชียงราย เขต 3,57030154,ดอยแสนใจ(ตชด.อนุสรณ์),0,0,0,0,9,7,16,1,6,11,17,1,15,18,33,2,32,18,50,2,34,49,83,3,24,24,48,2,30,27,57,2,20,12,32,2,27,21,48,2,167,151,318,13,14,17,31,2,9,14,23,2,12,14,26,2,35,45,80,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,214,431,21
57030000,สพป.เชียงราย เขต 3,57030155,บ้านห้วยผึ้ง,0,0,0,0,21,35,56,2,39,32,71,2,60,67,127,4,44,60,104,3,48,50,98,3,45,34,79,3,36,39,75,3,42,42,84,3,38,39,77,3,253,264,517,18,63,47,110,4,40,45,85,2,21,29,50,2,124,121,245,8,16,25,41,2,19,21,40,2,18,33,51,2,0,0,0,0,0,0,0,0,0,0,0,0,53,79,132,6,490,531,1021,36
